time,seconds_elapsed,z,y,x
1740580550623396400,2364.256396240234,0.6313667297363281,0.06733805686235428,0.0808001458644867
1740580550813396500,2364.446396484375,0.7089947462081909,0.06873469054698944,0.041289813816547394
1740580551003396400,2364.6363962402343,0.7657799124717712,0.07967869192361832,0.048481546342372894
1740580551193396500,2364.826396484375,0.7675281167030334,0.09594149887561798,0.06882530450820923
1740580551383396400,2365.0163962402344,0.7777611613273621,0.10701865702867508,0.05532163754105568
1740580551573396500,2365.206396484375,0.7793421745300293,0.11855214834213257,0.05922118201851845
1740580551763396400,2365.3963962402345,0.7700857520103455,0.11946027725934982,0.06827180087566376
1740580551953396500,2365.586396484375,0.7749000191688538,0.10912346839904785,0.06458411365747452
1740580552333396500,2365.966396484375,0.7631919980049133,0.10882899910211563,0.07733319699764252
1740580552523396400,2366.1563962402342,0.7615068554878235,0.1068720817565918,0.07752625644207001
1740580552713396500,2366.346396484375,0.7546453475952148,0.10589900612831116,0.07976284623146057
1740580552903396400,2366.5363962402344,0.7594053149223328,0.09203929454088211,0.059708110988140106
1740580553093396500,2366.726396484375,0.7486564517021179,0.0918014869093895,0.06346630305051804
1740580553283396400,2366.9163962402345,0.7571906447410583,0.08006128668785095,0.06604432314634323
1740580553473396500,2367.106396484375,0.7534470558166504,0.07574088871479034,0.06529463827610016
1740580553663396400,2367.2963962402346,0.7615017890930176,0.06764405965805054,0.061572033911943436
1740580553853396500,2367.486396484375,0.7673721313476562,0.07418650388717651,0.047156475484371185
1740580554043396400,2367.676396240234,0.7711989283561707,0.07217393070459366,0.03561116382479668
1740580554423396400,2368.0563962402343,0.7660806179046631,0.07713936269283295,0.051381174474954605
1740580554613396500,2368.246396484375,0.7674161195755005,0.08054232597351074,0.05558888986706734
1740580554803396400,2368.4363962402344,0.7679457664489746,0.08644405007362366,0.05904104560613632
1740580554993396500,2368.626396484375,0.7698478102684021,0.0903162881731987,0.05465350300073624
1740580555183396400,2368.8163962402346,0.7773311734199524,0.07198730111122131,0.059744130820035934
1740580555373396500,2369.006396484375,0.7790462970733643,0.06902870535850525,0.06768238544464111
1740580555563396400,2369.196396240234,0.788331151008606,0.08097239583730698,0.0822150930762291
1740580555753396500,2369.386396484375,0.7720377445220947,0.10766187310218811,0.0981166809797287
1740580555943396400,2369.5763962402343,0.7636958360671997,0.11627736687660217,0.10602880269289017
1740580556133396500,2369.766396484375,0.7566778659820557,0.1237383559346199,0.10579222440719604
1740580556323396400,2369.9563962402344,0.7620326280593872,0.1173022985458374,0.09022316336631775
1740580556513396500,2370.146396484375,0.7693908214569092,0.11317835748195648,0.06885096430778503
1740580556703396400,2370.3363962402345,0.7787894010543823,0.10627017170190811,0.043464865535497665
1740580556893396500,2370.526396484375,0.7719765901565552,0.10205952078104019,0.04076534882187843
1740580557083396400,2370.716396240234,0.7762751579284668,0.0971565768122673,0.029817232862114906
1740580557273396500,2370.906396484375,0.7860577702522278,0.08132682740688324,0.02984960749745369
1740580557463396400,2371.0963962402343,0.7871646881103516,0.09438030421733856,0.027092933654785156
1740580557653396500,2371.286396484375,0.7806787490844727,0.10402480512857437,0.032178085297346115
1740580557843396400,2371.4763962402344,0.7821295261383057,0.09963712841272354,0.031738750636577606
1740580558033396500,2371.666396484375,0.7799639701843262,0.09079211205244064,0.0345926396548748
1740580558223396400,2371.8563962402345,0.7816755175590515,0.08603076636791229,0.037083834409713745
1740580558413396500,2372.046396484375,0.7918776273727417,0.08221712708473206,0.04313395917415619
1740580558603396400,2372.236396240234,0.7871884703636169,0.10098890215158463,0.061949223279953
1740580558793396500,2372.426396484375,0.7696624994277954,0.10727391391992569,0.07674127072095871
1740580558983396400,2372.6163962402343,0.7507556080818176,0.12183938920497894,0.07995694875717163
1740580559173396500,2372.806396484375,0.7348619699478149,0.13177001476287842,0.08018850535154343
1740580559553396500,2373.186396484375,0.7631707787513733,0.12626248598098755,0.07095404714345932
1740580559743396400,2373.3763962402345,0.7577821016311646,0.1438019871711731,0.07266806811094284
1740580559933396500,2373.566396484375,0.749279797077179,0.154691681265831,0.07218999415636063
1740580560123396400,2373.756396240234,0.7483041286468506,0.13844336569309235,0.06289470195770264
1740580560313396500,2373.946396484375,0.751250684261322,0.11952614784240723,0.04992656037211418
1740580560503396400,2374.1363962402343,0.7422609925270081,0.10736829042434692,0.0468834824860096
1740580560693396500,2374.326396484375,0.7625726461410522,0.08425281941890717,0.03971869498491287
1740580560883396400,2374.5163962402344,0.7657396197319031,0.0826520249247551,0.038178469985723495
1740580561073396500,2374.706396484375,0.7643862366676331,0.087260901927948,0.04303530231118202
1740580561263396400,2374.8963962402345,0.7769170999526978,0.09525781869888306,0.039140019565820694
1740580561453396500,2375.086396484375,0.7718981504440308,0.11227985471487045,0.04544893279671669
1740580561643396400,2375.2763962402346,0.7515262961387634,0.1429317444562912,0.029322870075702667
1740580561833396500,2375.466396484375,0.7530558109283447,0.1629033088684082,-0.004926557652652264
1740580562023396400,2375.6563962402342,0.7443742752075195,0.1858031302690506,-0.02053934894502163
1740580562213396500,2375.846396484375,0.7481832504272461,0.1922101527452469,-0.03522564470767975
1740580562403396400,2376.0363962402344,0.7433042526245117,0.1932913213968277,-0.032197799533605576
1740580562593396500,2376.226396484375,0.7413730025291443,0.18644781410694122,-0.0307092797011137
1740580562783396400,2376.4163962402345,0.7504228353500366,0.17099310457706451,-0.03413527086377144
1740580562973396500,2376.606396484375,0.7558109760284424,0.17262223362922668,-0.039732351899147034
1740580563163396400,2376.7963962402346,0.7190963625907898,0.18856431543827057,-0.012946655973792076
1740580563353396500,2376.986396484375,0.7437601685523987,0.1657671332359314,-0.026208311319351196
1740580563543396400,2377.176396240234,0.7359516024589539,0.18169496953487396,-0.024760233238339424
1740580563733396500,2377.366396484375,0.7184683680534363,0.19625575840473175,-0.010124476626515388
1740580563923396400,2377.5563962402343,0.712691605091095,0.1962224692106247,-0.00033374023041687906
1740580564113396500,2377.746396484375,0.7096207141876221,0.1955685317516327,-0.00004098373028682545
1740580564303396400,2377.9363962402344,0.7242949604988098,0.19822733104228973,-0.008039938285946846
1740580564683396400,2378.3163962402346,0.6970309615135193,0.23101963102817535,0.0269707553088665
1740580564873396500,2378.506396484375,0.6859248876571655,0.23952044546604156,0.022709345445036888
1740580565063396400,2378.696396240234,0.6823047995567322,0.234429270029068,0.014256694354116917
1740580565253396500,2378.886396484375,0.6754516363143921,0.220810204744339,0.009696961380541325
1740580565633396500,2379.266396484375,0.670081377029419,0.1333947777748108,0.003282435704022646
1740580565823396400,2379.4563962402344,0.6681387424468994,0.08287307620048523,0.011499851010739803
1740580566013396500,2379.646396484375,0.6658244729042053,0.06449652463197708,0.012717957608401775
1740580566203396400,2379.8363962402345,0.6558011174201965,0.0488002747297287,0.01717018522322178
1740580566393396500,2380.026396484375,0.6616920232772827,0.03087235428392887,0.02507629245519638
1740580566583396400,2380.216396240234,0.6860396265983582,0.024203632026910782,0.03315065801143646
1740580566773396500,2380.406396484375,0.621921718120575,0.0753285214304924,0.013624785467982292
1740580566963396400,2380.5963962402343,0.6112410426139832,0.09229741245508194,0.00961349532008171
1740580567153396500,2380.786396484375,0.59305340051651,0.12755832076072693,0.013011505827307701
1740580567343396400,2380.9763962402344,0.5846054553985596,0.14771662652492523,0.015423964709043503
1740580567723396400,2381.3563962402345,0.5992873311042786,0.13495460152626038,0.017438864335417747
1740580567913396500,2381.546396484375,0.6050935983657837,0.1262844353914261,0.01933354325592518
1740580568103396400,2381.736396240234,0.6174448728561401,0.11755594611167908,0.01981860026717186
1740580568293396500,2381.926396484375,0.6237797737121582,0.1141493171453476,0.022491728886961937
1740580568483396400,2382.1163962402343,0.6294736862182617,0.11664890497922897,0.02488354779779911
1740580568673396500,2382.306396484375,0.6259049773216248,0.12494634836912155,0.028633182868361473
1740580568863396400,2382.4963962402344,0.6303109526634216,0.1265830248594284,0.027954287827014923
1740580569053396500,2382.686396484375,0.6306346654891968,0.12704119086265564,0.029540957883000374
1740580569243396400,2382.8763962402345,0.6331515908241272,0.12735287845134735,0.02910280041396618
1740580569433396500,2383.066396484375,0.6264167428016663,0.13006828725337982,0.03601226583123207
1740580569623396400,2383.256396240234,0.6283709406852722,0.127441868185997,0.03463856875896454
1740580569813396500,2383.446396484375,0.6319592595100403,0.122491255402565,0.034150607883930206
1740580570003396400,2383.6363962402343,0.6329910755157471,0.12270613014698029,0.03253858536481857
1740580570193396500,2383.826396484375,0.6337900757789612,0.12662306427955627,0.03334727883338928
1740580570383396400,2384.0163962402344,0.6300122141838074,0.1313452273607254,0.03767671808600426
1740580570573396500,2384.206396484375,0.631288468837738,0.1344844400882721,0.038384150713682175
1740580570763396400,2384.3963962402345,0.6342884302139282,0.13759811222553253,0.03981245681643486
1740580570953396500,2384.586396484375,0.6343784332275391,0.143996462225914,0.043893832713365555
1740580571143396400,2384.7763962402346,0.6323997974395752,0.15434673428535461,0.048285093158483505
1740580571333396500,2384.966396484375,0.6321406960487366,0.16207586228847504,0.05134382098913193
1740580571523396400,2385.1563962402342,0.6375311613082886,0.16499951481819153,0.05208770930767059
1740580571808397000,2385.441396972656,0.6429479122161865,0.17437589168548584,0.05001117289066315
1740580571998397000,2385.631396972656,0.6366918683052063,0.18738678097724915,0.047902483493089676
1740580572188397000,2385.821396972656,0.6426258087158203,0.192707821726799,0.045620933175086975
1740580572378397000,2386.0113969726563,0.6390165686607361,0.20316292345523834,0.04395713657140732
1740580572568397000,2386.2013969726563,0.6433449387550354,0.20540539920330048,0.04063264653086662
1740580572758397000,2386.3913969726564,0.6443604826927185,0.20964668691158295,0.03806769847869873
1740580572948397000,2386.5813969726564,0.6423985958099365,0.21352706849575043,0.038400840014219284
1740580573138397000,2386.7713969726565,0.6403263807296753,0.21620900928974152,0.041667185723781586
1740580573328397000,2386.961396972656,0.6420236825942993,0.2150162160396576,0.04482235014438629
1740580573518397000,2387.151396972656,0.647935688495636,0.21375076472759247,0.04377835988998413
1740580573898397000,2387.5313969726562,0.6495238542556763,0.21531705558300018,0.04594353958964348
1740580574088397000,2387.7213969726563,0.6505405306816101,0.21572895348072052,0.04654334858059883
1740580574278397000,2387.9113969726563,0.6461495161056519,0.2161661982536316,0.05335307493805885
1740580574468397000,2388.1013969726564,0.6206512451171875,0.2087855488061905,0.07245246320962906
1740580574658397000,2388.2913969726565,0.6377265453338623,0.18487709760665894,0.06566350907087326
1740580574848397000,2388.481396972656,0.6394112706184387,0.1561034470796585,0.07770336419343948
1740580575038397000,2388.671396972656,0.6575367450714111,0.15894567966461182,0.05888492241501808
1740580575228397000,2388.861396972656,0.7090888023376465,0.15704672038555145,0.026174237951636314
1740580575418397000,2389.051396972656,0.7716857194900513,0.15821534395217896,-0.012685797177255154
1740580575608397000,2389.2413969726563,0.8364578485488892,0.1609540432691574,-0.03525809943675995
