time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1740578380940300500,194.57330053710936,9.411299705505371,0.19318220019340515,2.37381911277771,3.3350000381469727,1.5176260471343994,112.71406555175781,-11.92065315597872,-73.9738532,40.7745657
1740578381296544300,194.9295441894531,9.62828540802002,0.23453116416931152,2.37381911277771,3.3369998931884766,1.5167818069458008,111.763916015625,-11.92065315597872,-73.9738459,40.7745631
1740578381798003000,195.4310029296875,10.08259105682373,0.27645525336265564,2.37381911277771,3.322999954223633,1.5158770084381104,110.27316284179688,-11.92065315597872,-73.9738359,40.7745601
1740578381941083000,195.57408276367187,9.18147087097168,0.1873362958431244,2.5239346027374268,3.313999891281128,1.5004626512527466,111.5105972290039,-12.035483985510105,-73.9738328,40.7745577
1740578382318566000,195.95156591796874,9.385945320129395,0.22885550558567047,2.5239346027374268,3.2939999103546143,1.4932260513305664,111.63816833496094,-12.035483985510105,-73.9738256,40.7745548
1740578382799987000,196.43298706054688,9.612198829650879,0.273240327835083,2.5239346027374268,3.2709999084472656,1.4936741590499878,114.57844543457031,-12.035483985510105,-73.9738165,40.7745515
1740578382940698000,196.57369799804687,8.966763496398926,0.18014751374721527,3.800719976425171,3.253000020980835,1.496379017829895,116.29246520996094,-12.088548677862327,-73.9738135,40.774549
1740578383336664600,196.96966455078126,9.122647285461426,0.2271958887577057,3.800719976425171,3.2160000801086426,1.49423348903656,118.82904815673828,-12.088548677862327,-73.9738059,40.7745455
1740578383778058000,197.41105810546875,9.476588249206543,0.2607945203781128,3.800719976425171,3.2119998931884766,1.4991487264633179,121.11026763916016,-12.088548677862327,-73.973798,40.7745418
1740578383940642300,197.57364233398437,9.530269622802734,0.1824932098388672,3.848217248916626,3.1659998893737793,1.4888360500335693,122.20574951171875,-12.184792627540979,-73.9737951,40.774539
1740578384343166200,197.97616625976562,9.559170722961426,0.22768788039684296,3.848217248916626,3.1640000343322754,1.4881492853164673,122.31866455078125,-12.184792627540979,-73.9737878,40.7745352
1740578384841908000,198.47490795898437,9.773229598999023,0.1929074078798294,3.848217248916626,3.1559998989105225,1.4340163469314575,120.43991088867188,-12.184792627540979,-73.9737795,40.7745313
1740578384941085000,198.5740849609375,9.096153259277344,0.1834152489900589,3.852842092514038,3.1559998989105225,1.4859029054641724,121.03907775878906,-12.184792627540979,-73.9737774,40.774529
1740578385380228900,199.01322875976564,9.07502555847168,0.23233291506767273,3.852842092514038,3.1459999084472656,1.4951180219650269,118.43833923339844,-12.184792627540979,-73.9737687,40.774525
1740578385810070000,199.44307006835936,9.788843154907227,0.2784745395183563,3.852842092514038,3.13100004196167,1.4875658750534058,117.18505859375,-12.184792627540979,-73.9737604,40.7745215
1740578385941049900,199.5740498046875,9.325057983398438,0.17105437815189362,3.6673901081085205,3.13100004196167,1.4822179079055786,117.93342590332031,-12.323173932374068,-73.9737576,40.7745194
1740578386456060400,200.08906030273437,9.495040893554688,0.21585342288017273,3.6673901081085205,3.121999979019165,1.484658122062683,115.99308776855469,-12.323173932374068,-73.9737479,40.7745155
1740578386957441800,200.59044189453124,9.46295166015625,0.1917634755373001,3.6673901081085205,3.109999895095825,1.4453784227371216,115.47107696533203,-12.323173932374068,-73.9737389,40.7745122
1740578387522107100,201.15510717773438,9.267561912536621,0.23180536925792694,3.7010116577148438,3.1059999465942383,1.5091605186462402,120.86921691894531,-12.418895035893904,-73.9737285,40.7745066
1740578387940890400,201.57389038085938,8.784662246704102,0.17564578354358673,3.580443859100342,3.0899999141693115,1.5221151113510132,126.06361389160156,-12.408490619729974,-73.9737213,40.774501
1740578387998509600,201.63150952148436,9.02675724029541,0.1813105046749115,3.580443859100342,3.0829999446868896,1.5228439569473267,127.95030975341797,-12.408490619729974,-73.9737202,40.7744995
1740578388940879400,202.57387939453125,9.249654769897461,0.19598975777626038,3.5251803398132324,3.062000036239624,1.4975570440292358,132.80906677246094,-12.429819659320913,-73.9737072,40.7744891
1740578388994643700,202.62764379882813,9.213676452636719,0.19598975777626038,3.5251803398132324,3.056999921798706,1.4973255395889282,132.81736755371094,-12.429819659320913,-73.9737065,40.774488
1740578389580406300,203.21340625,11.794879913330078,0.24248790740966797,3.5251803398132324,3.055999994277954,1.5051363706588745,137.16598510742188,-12.429819659320913,-73.9736992,40.7744807
1740578389940423400,203.57342333984374,9.978727340698242,0.18902114033699036,3.0606391429901123,3.0329999923706055,1.4707523584365845,139.56112670898438,-12.504210773653611,-73.973695,40.7744763
1740578390079702000,203.71270190429686,9.102452278137207,0.19005198776721954,3.0606391429901123,3.0329999923706055,1.4732043743133545,143.43150329589844,-12.504210773653611,-73.9736943,40.7744738
1740578390597635300,204.23063525390626,9.327179908752441,0.23709222674369812,3.0606391429901123,3.0399999618530273,1.4579315185546875,147.82847595214844,-12.504210773653611,-73.9736895,40.774467
1740578390940617500,204.57361743164063,9.272147178649902,0.1684257984161377,3.052680492401123,3.0239999294281006,1.4401460886001587,149.4662322998047,-12.621258427002637,-73.9736858,40.7744636
1740578391081982700,204.71498266601563,6.506842613220215,0.1686176359653473,3.052680492401123,3.0239999294281006,1.435632586479187,150.8631134033203,-12.621258427002637,-73.9736841,40.7744622
1740578391554845200,205.18784521484375,6.678056240081787,0.21687214076519012,3.052680492401123,3.0239999294281006,1.4392166137695312,153.550537109375,-12.621258427002637,-73.9736796,40.7744565
1740578391940604200,205.57360424804688,6.594330310821533,0.1750415712594986,2.110910415649414,3.0220000743865967,1.460917592048645,153.22735595703125,-12.760152908828921,-73.973675,40.7744524
1740578392055848400,205.6888483886719,4.424421310424805,0.16760790348052979,2.110910415649414,3.0139999389648438,1.4611653089523315,151.51751708984375,-12.760152908828921,-73.9736729,40.7744514
1740578392577327900,206.21032788085938,6.332283020019531,0.22226162254810333,2.110910415649414,3.0139999389648438,1.4673830270767212,149.68447875976562,-12.760152908828921,-73.9736671,40.7744451
1740578392940297700,206.57329760742186,6.41860818862915,0.16861426830291748,2.139482259750366,3.013000011444092,1.4884902238845825,148.44915771484375,-12.887600927961543,-73.9736621,40.7744412
1740578393076644900,206.70964477539061,3.9958791732788086,0.17125116288661957,2.139482259750366,3.0139999389648438,1.4917021989822388,148.14584350585938,-12.887600927961543,-73.9736597,40.7744396
1740578393540240400,207.17324047851562,5.960999011993408,0.21994544565677643,2.139482259750366,3.013000011444092,1.5040276050567627,147.5504608154297,-12.887600927961543,-73.9736541,40.7744337
1740578393941086200,207.57408618164064,6.1640849113464355,0.17981933057308197,2.2407243251800537,3.013000011444092,1.523937702178955,145.6884307861328,-12.887600927961543,-73.9736483,40.774429
1740578394160998400,207.7939982910156,6.256436824798584,0.17981933057308197,2.2407243251800537,3.013000011444092,1.5243642330169678,145.22911071777344,-12.887600927961543,-73.973645,40.7744263
1740578394575956700,208.20895678710937,5.702970504760742,0.22263909876346588,2.2407243251800537,3.01200008392334,1.5205987691879272,145.91416931152344,-12.887600927961543,-73.9736397,40.774421
1740578394940979700,208.5739797363281,6.006206035614014,0.19251160323619843,2.408452033996582,3.005000114440918,1.542529582977295,147.0654754638672,-12.983835935778579,-73.9736342,40.7744163
1740578395075177000,208.70817700195312,3.846651554107666,0.19054080545902252,2.408452033996582,3.005000114440918,1.544380784034729,147.14630126953125,-12.983835935778579,-73.9736319,40.7744146
1740578395555659800,209.18865966796875,4.078676700592041,0.2338440716266632,2.408452033996582,3.005000114440918,1.544272541999817,147.53854370117188,-12.983835935778579,-73.9736262,40.7744086
1740578395940691000,209.57369091796875,6.020801067352295,0.18926039338111877,2.4083330631256104,3,1.584415316581726,146.53746032714844,-13.069146069284905,-73.9736206,40.7744039
1740578396077034500,209.71003442382812,4.271538734436035,0.18864941596984863,2.4083330631256104,3,1.5848535299301147,145.91111755371094,-13.069146069284905,-73.9736184,40.7744022
1740578396558207200,210.19120727539064,6.000544548034668,0.2483956217765808,2.4083330631256104,3,1.577418565750122,145.489013671875,-13.069146069284905,-73.9736123,40.7743961
1740578396940288300,210.57328833007813,6.275576591491699,0.19159668684005737,3.482802152633667,3,1.5776392221450806,143.352294921875,-13.111280640097895,-73.9736064,40.7743917
1740578397138796300,210.77179638671876,5.986782073974609,0.19132785499095917,3.482802152633667,3,1.579473853111267,141.1250457763672,-13.111280640097895,-73.973603,40.7743894
1740578397675019500,211.30801953125,6.898316860198975,0.28516048192977905,3.482802152633667,3,1.5712236166000366,138.0576629638672,-13.111280640097895,-73.973595,40.7743829
1740578397940122600,211.57312255859375,6.602653980255127,0.2030692994594574,3.874725580215454,3,1.574262261390686,138.767822265625,-13.153935180526133,-73.9735902,40.7743801
1740578398174901500,211.80790161132813,6.081440448760986,0.2018856257200241,3.874725580215454,3,1.5706846714019775,139.84002685546875,-13.153935180526133,-73.9735862,40.7743776
1740578398615473400,212.24847338867187,6.2911577224731445,0.25306713581085205,3.874725580215454,3,1.5676350593566895,144.8736572265625,-13.153935180526133,-73.9735799,40.7743723
1740578398941067300,212.5740673828125,6.608841419219971,0.19882069528102875,3.86985182762146,3,1.584047794342041,144.67633056640625,-13.260570606032296,-73.973575,40.7743682
1740578399138269400,212.77126953125,6.63084077835083,0.20002029836177826,3.86985182762146,3,1.5810987949371338,141.78131103515625,-13.260570606032296,-73.9735718,40.774366
1740578399698357800,213.33135766601563,7.1566972732543945,0.24605734646320343,3.86985182762146,3,1.5825767517089844,139.99169921875,-13.260570606032296,-73.9735639,40.7743594
1740578399940691700,213.57369165039063,6.685828685760498,0.19751012325286865,3.681251287460327,3,1.5931535959243774,140.6510009765625,-13.292821059672725,-73.9735597,40.7743566
1740578400182126300,213.81512622070312,6.32063627243042,0.1934390366077423,3.681251287460327,3,1.5899364948272705,139.97500610351562,-13.292821059672725,-73.9735555,40.7743542
1740578400595887600,214.2288876953125,6.362086296081543,0.233561173081398,3.681251287460327,3,1.5971089601516724,142.0606689453125,-13.292821059672725,-73.9735495,40.7743493
1740578400940305700,214.5733056640625,6.43352746963501,0.18342797458171844,3.7068536281585693,3,1.6155723333358765,141.6612091064453,-13.303224406015083,-73.9735444,40.7743449
1740578401114843600,214.74784375,7.042287349700928,0.18638606369495392,3.7068536281585693,3,1.619631052017212,139.53038024902344,-13.303224406015083,-73.9735417,40.7743431
1740578401577725700,215.2107255859375,6.734795570373535,0.2336043268442154,3.7068536281585693,3,1.6169859170913696,135.60203552246094,-13.303224406015083,-73.9735349,40.7743379
1740578401940863200,215.57386328125,6.906091213226318,0.18748800456523895,3.357645034790039,3,1.616368055343628,129.50584411621094,-13.19658950939617,-73.9735282,40.7743334
1740578402117443600,215.75044360351563,6.6355791091918945,0.18715797364711761,3.357645034790039,3,1.6128054857254028,127.28338623046875,-13.19658950939617,-73.9735248,40.7743317
1740578402597754400,216.23075439453126,6.787288665771484,0.23036706447601318,3.357645034790039,3,1.610671877861023,124.8747787475586,-13.19658950939617,-73.9735163,40.7743272
1740578402941084200,216.57408422851563,6.818543910980225,0.1870737224817276,3.304788112640381,3,1.6189589500427246,126.57804870605469,-13.18618603405637,-73.9735097,40.7743232
1740578403078503700,216.71150366210938,6.7481608390808105,0.18829837441444397,3.304788112640381,3,1.6182043552398682,127.3707046508789,-13.18618603405637,-73.9735071,40.7743215
1740578403593977600,217.2269775390625,7.1942458152771,0.2394116222858429,3.304788112640381,3,1.6193979978561401,128.01683044433594,-13.18618603405637,-73.9734981,40.7743161
1740578403940874200,217.57387426757813,7.085453033447266,0.18860502541065216,3.1988179683685303,3,1.6352952718734741,126.0551528930664,-13.079549686208992,-73.9734917,40.7743116
1740578404135232300,217.76823217773438,7.041358947753906,0.188226118683815,3.1988179683685303,3,1.6372339725494385,125.41612243652344,-13.079549686208992,-73.9734882,40.7743092
1740578404595846700,218.2288466796875,8.988374710083008,0.23600085079669952,3.1988179683685303,3,1.6466299295425415,125.46381378173828,-13.079549686208992,-73.9734801,40.7743045
1740578404940126500,218.57312646484374,6.8059210777282715,0.19547858834266663,3.3194100856781006,3,1.5440067052841187,131.44395446777344,-12.877197078828615,-73.9734747,40.774301
1740578405256710400,218.88971044921874,9.003362655639648,0.19863365590572357,3.3194100856781006,3,1.544823169708252,144.22262573242188,-12.877197078828615,-73.9734708,40.774297
1740578405577429000,219.21042895507813,8.746780395507812,0.24944233894348145,3.3194100856781006,3,1.543441653251648,160.22555541992188,-12.877197078828615,-73.9734678,40.7742923
1740578405940859000,219.57385888671874,32.37944412231445,0.1914733350276947,2.231668472290039,3,1.5201258659362793,155.1935577392578,-12.749228705018368,-73.9734655,40.7742884
1740578406017861000,219.65086108398438,32.164371490478516,0.19188199937343597,2.231668472290039,3,1.535839557647705,156.65574645996094,-12.749228705018368,-73.9734649,40.7742877
1740578406649266000,220.28226586914062,32.753482818603516,0.2434317171573639,2.231668472290039,3.005000114440918,1.5387511253356934,173.27484130859375,-12.749228705018368,-73.9734618,40.7742799
1740578406940594700,220.5735947265625,30.78430938720703,0.18439486622810364,2.1690781116485596,3.003999948501587,1.47463858127594,167.53952026367188,-12.515135288703469,-73.9734578,40.774279
1740578407009268700,220.64226879882813,15.522462844848633,0.18044711649417877,2.1690781116485596,3.003999948501587,1.480502963066101,162.08045959472656,-12.515135288703469,-73.9734556,40.7742794
1740578407770453500,221.40345361328124,15.71111011505127,0.2263205349445343,2.1690781116485596,3.0339999198913574,1.4823883771896362,154.72760009765625,-12.515135288703469,-73.973449,40.7742708
1740578407940120800,221.57312084960938,9.728282928466797,0.1801040768623352,2.339839220046997,3.0309998989105225,1.4862701892852783,144.7644805908203,-12.461553010571087,-73.9734424,40.7742719
1740578407990648000,221.62364794921876,6.949735641479492,0.17859245836734772,2.339839220046997,3.0309998989105225,1.4974110126495361,144.57403564453125,-12.461553010571087,-73.9734398,40.7742725
1740578408654660000,222.28766015625,7.331492900848389,0.2244766354560852,2.339839220046997,3.0339999198913574,1.491110920906067,153.0472412109375,-12.461553010571087,-73.9734307,40.7742654
1740578408940952300,222.57395239257812,8.789941787719727,0.1962251365184784,2.4667956829071045,3.0339999198913574,1.4432567358016968,148.43865966796875,-12.461553010571087,-73.9734251,40.7742652
1740578409014382000,222.64738208007813,6.493513584136963,0.19644001126289368,2.4667956829071045,3.0309998989105225,1.4462684392929077,147.97352600097656,-12.461553010571087,-73.9734235,40.7742658
1740578409717572400,223.350572265625,6.880563259124756,0.24276532232761383,2.4667956829071045,3.0339999198913574,1.453930377960205,141.32569885253906,-12.461553010571087,-73.9734153,40.7742589
1740578409940671000,223.5736708984375,7.343349933624268,0.21923474967479706,2.46891713142395,3.0339999198913574,1.4794081449508667,137.4081573486328,-12.41071239259798,-73.9734107,40.7742594
1740578410017102300,223.65010229492188,6.691146373748779,0.21549303829669952,2.46891713142395,3.0309998989105225,1.4876072406768799,138.37413024902344,-12.41071239259798,-73.9734092,40.7742593
1740578410697165000,224.3301650390625,7.154830455780029,0.25875124335289,2.46891713142395,3.0339999198913574,1.4886513948440552,141.5700225830078,-12.41071239259798,-73.9733999,40.7742524
1740578410941055200,224.57405517578124,9.105548858642578,0.20934630930423737,2.443816900253296,3.0339999198913574,1.5287809371948242,141.68157958984375,-12.61307477995112,-73.9733945,40.7742518
1740578410996486100,224.62948608398438,6.86074686050415,0.21129217743873596,2.443816900253296,3.0309998989105225,1.528754711151123,142.336669921875,-12.61307477995112,-73.9733932,40.7742515
1740578411542515200,225.17551513671876,6.901458740234375,0.2494461089372635,2.443816900253296,3.0309998989105225,1.5347411632537842,146.2028045654297,-12.61307477995112,-73.9733862,40.7742453
1740578411940692200,225.57369213867187,8.8892822265625,0.20204617083072662,3.3916170597076416,3.0290000438690186,1.546828269958496,143.7373809814453,-12.387161527240238,-73.9733793,40.7742429
1740578412240115500,225.87311547851561,6.561391830444336,0.2029266357421875,3.3916170597076416,3.0290000438690186,1.5448330640792847,145.0613250732422,-12.387161527240238,-73.9733748,40.7742399
1740578412692494300,226.32549438476562,6.891537666320801,0.24858589470386505,3.3916170597076416,3.0309998989105225,1.5566496849060059,147.65020751953125,-12.387161527240238,-73.9733691,40.7742343
1740578412940463000,226.57346313476563,6.979313850402832,0.20511110126972198,3.329172372817993,3.003999948501587,1.6119638681411743,146.6822509765625,-12.496027707173667,-73.9733642,40.7742329
1740578413031731500,226.6647314453125,6.123114585876465,0.20256945490837097,3.329172372817993,3.003999948501587,1.620826244354248,146.0630340576172,-12.496027707173667,-73.973362,40.7742321
1740578413712406300,227.34540625,6.703386306762695,0.2537260055541992,3.329172372817993,3.010999917984009,1.6280043125152588,144.72666931152344,-12.496027707173667,-73.9733527,40.7742236
1740578413940299300,227.57329931640626,6.503106594085693,0.1977122575044632,3.341874361038208,3.009999990463257,1.6564395427703857,141.82171630859375,-12.304067059167345,-73.9733479,40.7742212
1740578414032729900,227.66572973632813,5.763514041900635,0.19919003546237946,3.341874361038208,3.010999917984009,1.6568021774291992,141.72157287597656,-12.304067059167345,-73.9733459,40.7742199
1740578414713702000,228.34670190429688,6.043525218963623,0.2484866976737976,3.341874361038208,3.010999917984009,1.6603496074676514,141.94186401367188,-12.304067059167345,-73.9733362,40.7742114
1740578414940955100,228.573955078125,6.429042339324951,0.20515915751457214,3.581876277923584,3.010999917984009,1.7121326923370361,142.9220733642578,-11.931578347754403,-73.9733322,40.7742082
1740578415017128000,228.6501279296875,3.894960403442383,0.21179912984371185,3.581876277923584,3.010999917984009,1.7225412130355835,143.2890167236328,-11.931578347754403,-73.9733308,40.7742071
1740578415737620500,229.37062036132812,5.981886386871338,0.25123730301856995,3.581876277923584,3.010999917984009,1.7202621698379517,145.09336853027344,-11.931578347754403,-73.9733208,40.7741969
1740578415940693200,229.573693359375,6.211479663848877,0.2006450742483139,3.238459587097168,3.010999917984009,1.7494752407073975,144.47003173828125,-11.356166030098194,-73.9733174,40.7741933
1740578416037209000,229.670208984375,3.9161252975463867,0.2008299082517624,3.238459587097168,3.010999917984009,1.7526386976242065,143.7441864013672,-11.356166030098194,-73.9733156,40.7741916
1740578416679179000,230.31217895507814,5.831108570098877,0.24633461236953735,3.238459587097168,3.010999917984009,1.7569842338562012,142.38929748535156,-11.356166030098194,-73.9733063,40.7741823
1740578416940629000,230.57362890625,6.220193862915039,0.21310435235500336,3.272690534591675,3.010999917984009,1.746010661125183,142.04014587402344,-11.27901639571445,-73.9733022,40.774178
1740578416997827800,230.63082788085939,3.8906869888305664,0.21345435082912445,3.272690534591675,3.010999917984009,1.7438695430755615,141.98153686523438,-11.27901639571445,-73.9733012,40.7741768
1740578417640224000,231.27322412109376,5.837313652038574,0.27138131856918335,3.272690534591675,3.010999917984009,1.7475202083587646,141.87380981445312,-11.27901639571445,-73.9732917,40.7741675
1740578417940299500,231.57329956054687,6.056437015533447,0.21153199672698975,3.2106311321258545,3.00600004196167,1.7379376888275146,142.3246612548828,-11.023030176373247,-73.9732869,40.7741618
1740578417978452200,231.6114521484375,6.056437015533447,0.21153199672698975,3.2106311321258545,3.00600004196167,1.7376468181610107,142.33822631835938,-11.023030176373247,-73.9732861,40.7741606
1740578418633822000,232.2668220214844,5.72518253326416,0.25461822748184204,3.2106311321258545,3.00600004196167,1.729463815689087,141.93392944335938,-11.023030176373247,-73.9732766,40.7741512
1740578418952946700,232.58594677734374,5.947625160217285,0.22569458186626434,3.2106311321258545,3,1.6872122287750244,140.9014129638672,-11.023030176373247,-73.9732721,40.7741471
1740578419637158700,233.27015869140624,3.959038019180298,0.2511064112186432,3.2061781883239746,3,1.7184498310089111,139.5587921142578,-12.589525665050203,-73.9732626,40.7741369
1740578419937822700,233.57082275390624,6.042268753051758,0.2207147181034088,3.2061781883239746,3,1.6811162233352661,140.27757263183594,-12.589525665050203,-73.9732582,40.7741325
1740578419940279300,233.573279296875,6.034392833709717,0.196370467543602,3.1502091884613037,3,1.6973763704299927,140.57208251953125,-12.354907677140453,-73.9732585,40.7741315
1740578420657157600,234.29015771484376,4.2487993240356445,0.24864698946475983,3.1502091884613037,3,1.7172560691833496,139.2833251953125,-12.354907677140453,-73.9732493,40.7741213
1740578420965721900,234.59872192382812,6.454148769378662,0.2324511557817459,3.1502091884613037,3,1.6647859811782837,136.8516845703125,-12.354907677140453,-73.973245,40.7741171
1740578421662724000,235.29572412109374,5.677091598510742,0.24730247259140015,2.4123318195343018,3,1.6835414171218872,134.15908813476562,-12.589525665050203,-73.9732358,40.7741075
1740578421957576000,235.59057592773436,5.992379665374756,0.23220960795879364,2.4123318195343018,3,1.6455638408660889,133.0745849609375,-12.589525665050203,-73.9732317,40.7741037
1740578422642665700,236.27566577148437,5.954032897949219,0.2455054223537445,2.411839246749878,3,1.6681301593780518,135.40682983398438,-12.429819659320913,-73.9732227,40.7740947
1740578422966020000,236.59902001953125,6.646785736083984,0.23794297873973846,2.411839246749878,3,1.6358025074005127,135.5321807861328,-12.429819659320913,-73.9732182,40.7740902
1740578423644247000,237.2772470703125,6.327308177947998,0.26154378056526184,2.2381722927093506,3,1.655730128288269,136.32827758789062,-12.461553010571087,-73.9732096,40.7740816
1740578423941737000,237.57473706054688,6.632445812225342,0.23241688311100006,2.2381722927093506,3,1.6476751565933228,135.91680908203125,-12.461553010571087,-73.9732057,40.7740778
1740578424612616000,238.24561596679686,6.516189098358154,0.2549644708633423,2.2230443954467773,3,1.657867670059204,133.99952697753906,-12.941180551675934,-73.9731969,40.7740705
1740578424913810200,238.54681005859376,6.8244123458862305,0.23948708176612854,2.2230443954467773,3,1.6536251306533813,132.29586791992188,-12.941180551675934,-73.9731926,40.7740669
1740578424940411000,238.57341088867187,7.088583946228027,0.20974916219711304,2.3346705436706543,3,1.6580510139465332,131.73446655273438,-12.461553010571087,-73.9731928,40.7740673
1740578425611905300,239.2449052734375,6.745619297027588,0.2565063238143921,2.3346705436706543,3,1.6661850214004517,130.6121063232422,-12.461553010571087,-73.9731826,40.7740609
1740578425913089300,239.54608935546875,7.1165385246276855,0.2314900904893875,2.3346705436706543,3,1.6496856212615967,131.85983276367188,-12.461553010571087,-73.9731782,40.774058
1740578425941011200,239.57401123046876,6.943081378936768,0.20417532324790955,2.2923991680145264,3,1.631542682647705,132.2367706298828,-12.418895035893904,-73.9731785,40.7740586
1740578426595887600,240.2288876953125,6.32711124420166,0.25246426463127136,2.2923991680145264,3,1.6346009969711304,133.97958374023438,-12.418895035893904,-73.9731686,40.7740527
1740578426913900300,240.546900390625,6.679288864135742,0.21852804720401764,2.2923991680145264,3,1.6342509984970093,134.2454376220703,-12.418895035893904,-73.9731635,40.7740493
1740578426940296200,240.57329614257813,6.637368202209473,0.18913859128952026,3.243006944656372,3,1.646716594696045,134.24783325195312,-11.481406610364253,-73.9731636,40.7740496
1740578427617247700,241.25024780273438,6.351740837097168,0.23814517259597778,3.243006944656372,3,1.642918586730957,133.51864624023438,-11.481406610364253,-73.9731531,40.774043
1740578427916633600,241.54963354492187,6.715212821960449,0.2265438437461853,3.243006944656372,3,1.6355098485946655,133.54782104492188,-11.481406610364253,-73.9731481,40.7740402
1740578428598940200,242.23194018554688,6.4339680671691895,0.24915260076522827,3.379401683807373,3,1.6402894258499146,132.34278869628906,-11.257684501793534,-73.9731376,40.7740337
1740578428898315800,242.53131567382812,6.596724510192871,0.22407951951026917,3.379401683807373,3,1.6338188648223877,132.49676513671875,-11.257684501793534,-73.9731321,40.7740304
1740578429560159000,243.19315893554688,4.012507915496826,0.24259504675865173,3.3770461082458496,3,1.6220712661743164,133.8491973876953,-11.129692027099587,-73.9731219,40.7740241
1740578429882468600,243.5154685058594,6.154146194458008,0.22288334369659424,3.3770461082458496,3,1.6458072662353516,135.14239501953125,-11.129692027099587,-73.9731166,40.7740206
1740578429940850400,243.57385034179688,6.198299884796143,0.20298928022384644,3.135159969329834,3,1.662191390991211,135.92660522460938,-11.129692027099587,-73.9731162,40.7740199
1740578430551772200,244.1847722167969,5.978251934051514,0.2474871128797531,3.135159969329834,3,1.667556881904602,134.9628448486328,-11.129692027099587,-73.9731064,40.774013
1740578430878398500,244.5113984375,6.643747329711914,0.22498904168605804,3.135159969329834,3,1.63058602809906,133.10025024414062,-11.129692027099587,-73.973101,40.7740094
1740578430940418600,244.57341845703124,6.707517147064209,0.1924065351486206,3.1721315383911133,3,1.6381832361221313,132.70651245117188,-11.087027445553353,-73.9731003,40.7740087
1740578431578812000,245.21181201171876,4.275528907775879,0.23977017402648926,3.1721315383911133,3,1.628516435623169,127.85836029052734,-11.087027445553353,-73.9730898,40.7740023
1740578431872849700,245.505849609375,6.275389194488525,0.23221902549266815,3.1721315383911133,3,1.6398874521255493,125.88555145263672,-11.087027445553353,-73.9730842,40.7739997
1740578431940995600,245.57399560546875,6.076711654663086,0.2089885026216507,3.4089298248291016,3,1.6441928148269653,125.39414978027344,-11.172356396986409,-73.9730834,40.7739988
1740578432577193500,246.210193359375,5.743863105773926,0.25544118881225586,3.4089298248291016,3,1.6329401731491089,124.03094482421875,-11.172356396986409,-73.9730723,40.7739927
1740578432880832500,246.51383251953126,6.05463171005249,0.23010051250457764,3.4089298248291016,3,1.618045449256897,124.31678771972656,-11.172356396986409,-73.9730664,40.7739897
1740578432940610800,246.57361083984375,5.993521690368652,0.2080664187669754,3.3631398677825928,3,1.6333398818969727,124.85565185546875,-11.524069235443214,-73.9730659,40.7739887
1740578433554917400,247.18791748046874,4.135673522949219,0.2483118772506714,3.3631398677825928,3,1.630954623222351,126.69864654541016,-11.524069235443214,-73.9730558,40.7739825
1740578433883680500,247.51668041992187,6.115638732910156,0.23153379559516907,3.3631398677825928,3,1.6309058666229248,127.01068115234375,-11.524069235443214,-73.97305,40.7739791
1740578433942264300,247.5752644042969,6.087489604949951,0.23153379559516907,3.461902141571045,3,1.6309152841567993,127.1247787475586,-11.737379186301574,-73.9730489,40.7739783
1740578434556298500,248.18929858398437,4.131160259246826,0.23925836384296417,3.461902141571045,3,1.6549586057662964,126.54568481445312,-11.737379186301574,-73.9730391,40.7739719
1740578434883570000,248.51656982421875,6.354758262634277,0.21532633900642395,3.461902141571045,3,1.637373447418213,125.21522521972656,-11.737379186301574,-73.9730336,40.7739683
1740578434943934000,248.57693383789064,6.291682720184326,0.21532633900642395,3.3539278507232666,3,1.636798620223999,124.79686737060547,-11.737379186301574,-73.9730325,40.7739676
1740578435580025900,249.21302587890625,6.224679470062256,0.2282990962266922,3.3539278507232666,3,1.6723196506500244,120.37997436523438,-11.737379186301574,-73.9730215,40.7739614
1740578435880819500,249.5138193359375,6.332840919494629,0.215356707572937,3.3539278507232666,3,1.6497465372085571,117.97047424316406,-11.737379186301574,-73.9730158,40.7739587
1740578435945604000,249.57860400390626,6.25786828994751,0.215356707572937,2.4353904724121094,3,1.6489955186843872,117.38768005371094,-11.737379186301574,-73.9730144,40.7739581
1740578436572509400,250.20550952148437,6.653847694396973,0.23666325211524963,2.4353904724121094,3,1.7093840837478638,114.21784973144531,-11.737379186301574,-73.9730015,40.7739527
1740578436873347800,250.50634790039064,6.749727249145508,0.21559150516986847,2.4353904724121094,3,1.6761592626571655,113.17776489257812,-11.737379186301574,-73.972995,40.7739503
1740578436947272200,250.58027221679689,6.7631940841674805,0.21559150516986847,2.4552392959594727,3,1.6749573945999146,113.02396392822266,-11.555805929016088,-73.9729933,40.7739497
1740578437591609000,251.22460913085936,6.369344711303711,0.2536163926124573,2.4552392959594727,3,1.7467072010040283,112.62203216552734,-11.555805929016088,-73.9729781,40.7739443
1740578437893650400,251.526650390625,6.483510494232178,0.22388064861297607,2.4552392959594727,3,1.6899991035461426,112.81068420410156,-11.555805929016088,-73.9729709,40.7739419
1740578437940616000,251.57361596679686,6.473888874053955,0.19719164073467255,2.4449429512023926,3,1.723984956741333,113.17552185058594,-11.555805929016088,-73.9729685,40.7739406
